Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
1733,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
1740,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
1747,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
1754,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x00,,"Status word = 0x0310"
1760,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
1767,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
1774,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
1881,TX,0x201,3,0x3D,0x3D,0xEB,0x00,,,,,"Request register 0xEB"
2088,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
2294,TX,0x201,3,0xD0,0xD0,0xD0,0x07,,,,,"Set CAN timeout = 2000 ms"
2501,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
2608,TX,0x201,3,0x51,0x51,0x04,0x00,,,,,"Lock/Disable drive"
2715,TX,0x201,3,0x51,0x51,0x00,0x00,,,,,"Enable drive"
2721,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3229,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3735,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3742,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3749,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3756,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3762,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3769,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3796,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3810,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3822,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3837,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3848,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3874,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3900,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3910,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3926,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3937,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3952,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3979,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4005,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4011,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4031,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4037,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4057,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4083,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4109,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4115,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4135,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4141,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4161,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4187,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4209,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4216,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4236,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4243,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4270,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4297,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4309,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4323,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4336,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4349,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4375,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4401,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4409,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4427,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4436,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4454,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4480,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4506,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4512,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4532,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4538,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4558,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4584,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4608,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
