Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
2733,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
2740,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
2746,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2753,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x00,,"Status word = 0x0310"
2760,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
2767,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
2773,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
2880,TX,0x201,3,0x3D,0x3D,0xEB,0x00,,,,,"Request register 0xEB"
3087,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
3294,TX,0x201,3,0xD0,0xD0,0xD0,0x07,,,,,"Set CAN timeout = 2000 ms"
3501,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
3608,TX,0x201,3,0x51,0x51,0x04,0x00,,,,,"Lock/Disable drive"
3714,TX,0x201,3,0x51,0x51,0x00,0x00,,,,,"Enable drive"
3721,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4228,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4956,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4962,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4969,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4976,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4983,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4996,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
5010,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5036,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5042,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5062,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5088,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5096,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
5114,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5136,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5143,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5170,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5196,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5202,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
5222,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5236,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5248,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5275,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5296,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
5303,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5330,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5338,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5358,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5384,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5396,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
5410,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5436,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5443,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5469,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5495,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5501,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
5521,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5536,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5547,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5573,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5595,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
5602,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5629,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5635,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5655,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5681,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5695,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
5707,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5733,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5740,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5760,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5786,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5795,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
5812,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5835,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5842,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5869,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5895,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5902,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
5922,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5935,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5948,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5974,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5995,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
6002,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6028,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6035,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6054,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6080,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6095,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
6106,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6132,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6138,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6158,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6184,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6195,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
6210,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6234,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6241,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6268,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6294,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6300,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
6320,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6334,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6346,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6373,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6394,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
6401,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6428,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6434,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6454,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6480,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6494,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
6506,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6533,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6539,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6559,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6585,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6594,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
6611,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6634,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6641,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6667,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6694,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6700,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
6720,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6734,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6746,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6772,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6794,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
6800,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6827,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6834,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6854,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6880,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6893,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
6906,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6932,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6938,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6958,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6984,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6993,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
7011,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7033,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7040,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7067,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7093,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7099,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
7119,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7133,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7145,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7171,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7193,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
7200,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7227,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7233,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7253,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7279,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7293,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
7305,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7331,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7337,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7357,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7383,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7393,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
7409,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7433,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7439,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7467,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7492,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
7499,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7526,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7532,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
