Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
7180,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
7186,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
7193,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
7279,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
7286,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7379,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
7386,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7479,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
7486,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7579,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
7586,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7679,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
7686,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7778,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
7785,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7878,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
7885,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7978,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
7985,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
8078,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
8085,RX,0x181,4,0x30,0x30,0x27,0x00,0x01,,,,"Speed feedback = 39 rpm"
8178,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
8185,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
8278,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
8285,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
8378,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
8385,RX,0x181,4,0x30,0x30,0x27,0x00,0x01,,,,"Speed feedback = 39 rpm"
8477,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
8484,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
8577,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
8584,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
8677,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
8684,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
8777,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
8784,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
8877,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
8884,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
8977,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
8984,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
9076,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
9083,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
9176,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
9183,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
9276,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
9283,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
9376,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
9383,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
9476,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
9483,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
9576,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
9583,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
9675,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
9682,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
9775,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
9782,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
9875,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
9882,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
9975,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
9982,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
10075,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
10082,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
10175,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
10182,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
10275,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
10281,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
10374,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
10381,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
10474,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
10481,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
10574,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
10581,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
10674,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
10681,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
10774,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
10781,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
10874,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
10881,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
10973,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
10980,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
11073,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
11080,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
11173,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
11180,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
11273,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
11280,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
11373,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
11380,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
11473,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
11480,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
11572,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
11579,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
11672,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
11679,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
11772,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
11779,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
11872,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
11879,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
11972,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word 0x0310 → Enabled:0 Ready:0 Fault:0"
