Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
1349,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
1356,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
1362,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
1369,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x00,,"Status word = 0x0310"
1376,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
1383,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
1390,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
1497,TX,0x201,3,0x3D,0x3D,0xEB,0x00,,,,,"Request register 0xEB"
1703,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
1910,TX,0x201,3,0xD0,0xD0,0xD0,0x07,,,,,"Set CAN timeout = 2000 ms"
2117,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
2224,TX,0x201,3,0x51,0x51,0x04,0x00,,,,,"Lock/Disable drive"
2330,TX,0x201,3,0x51,0x51,0x00,0x00,,,,,"Enable drive"
2338,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2844,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3551,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3558,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3564,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3571,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3578,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3585,TX,0x201,3,0x90,0x90,0x2D,0x07,,,,,"Set torque = 1837"
3611,TX,0x201,3,0x90,0x90,0x5F,0x08,,,,,"Set torque = 2143"
3701,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3708,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3721,TX,0x201,3,0x90,0x90,0x89,0x07,,,,,"Set torque = 1929"
3746,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3753,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3760,TX,0x201,3,0x90,0x90,0x22,0x08,,,,,"Set torque = 2082"
3787,TX,0x201,3,0x90,0x90,0xB2,0x06,,,,,"Set torque = 1714"
3813,TX,0x201,3,0x90,0x90,0xF0,0x06,,,,,"Set torque = 1776"
3839,TX,0x201,3,0x90,0x90,0x89,0x07,,,,,"Set torque = 1929"
3846,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3853,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3866,TX,0x201,3,0x90,0x90,0xD1,0x06,,,,,"Set torque = 1745"
3892,TX,0x201,3,0x90,0x90,0x6A,0x07,,,,,"Set torque = 1898"
3918,TX,0x201,3,0x90,0x90,0x6A,0x07,,,,,"Set torque = 1898"
3944,TX,0x201,3,0x90,0x90,0x41,0x08,,,,,"Set torque = 2113"
3950,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3956,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3970,TX,0x201,3,0x90,0x90,0x9F,0x05,,,,,"Set torque = 1439"
3997,TX,0x201,3,0x90,0x90,0x4C,0x07,,,,,"Set torque = 1868"
4023,TX,0x201,3,0x90,0x90,0x57,0x06,,,,,"Set torque = 1623"
4046,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4053,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4059,TX,0x201,3,0x90,0x90,0x5F,0x08,,,,,"Set torque = 2143"
4086,TX,0x201,3,0x90,0x90,0x9C,0x08,,,,,"Set torque = 2204"
4183,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4190,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4203,TX,0x201,3,0x90,0x90,0x03,0x08,,,,,"Set torque = 2051"
4230,TX,0x201,3,0x90,0x90,0xE5,0x07,,,,,"Set torque = 2021"
4245,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4252,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4259,TX,0x201,3,0x90,0x90,0x2D,0x07,,,,,"Set torque = 1837"
4286,TX,0x201,3,0x90,0x90,0x41,0x08,,,,,"Set torque = 2113"
4312,TX,0x201,3,0x90,0x90,0x4C,0x07,,,,,"Set torque = 1868"
4338,TX,0x201,3,0x90,0x90,0x4C,0x07,,,,,"Set torque = 1868"
4345,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4352,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4364,TX,0x201,3,0x90,0x90,0x4C,0x07,,,,,"Set torque = 1868"
4390,TX,0x201,3,0x90,0x90,0x6A,0x07,,,,,"Set torque = 1898"
4416,TX,0x201,3,0x90,0x90,0xC6,0x07,,,,,"Set torque = 1990"
4442,TX,0x201,3,0x90,0x90,0xD1,0x06,,,,,"Set torque = 1745"
4448,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4455,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4468,TX,0x201,3,0x90,0x90,0x9C,0x08,,,,,"Set torque = 2204"
4494,TX,0x201,3,0x90,0x90,0x89,0x07,,,,,"Set torque = 1929"
4520,TX,0x201,3,0x90,0x90,0x2D,0x07,,,,,"Set torque = 1837"
4545,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4552,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4558,TX,0x201,3,0x90,0x90,0xC6,0x07,,,,,"Set torque = 1990"
4657,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4663,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4677,TX,0x201,3,0x90,0x90,0x2D,0x07,,,,,"Set torque = 1837"
4703,TX,0x201,3,0x90,0x90,0x22,0x08,,,,,"Set torque = 2082"
4729,TX,0x201,3,0x90,0x90,0x7E,0x08,,,,,"Set torque = 2174"
4745,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4752,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4757,TX,0x201,3,0x90,0x90,0x38,0x06,,,,,"Set torque = 1592"
4783,TX,0x201,3,0x90,0x90,0xE5,0x07,,,,,"Set torque = 2021"
4809,TX,0x201,3,0x90,0x90,0xD1,0x06,,,,,"Set torque = 1745"
4835,TX,0x201,3,0x90,0x90,0x0E,0x07,,,,,"Set torque = 1806"
4844,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4851,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4861,TX,0x201,3,0x90,0x90,0x03,0x08,,,,,"Set torque = 2051"
4887,TX,0x201,3,0x90,0x90,0x4C,0x07,,,,,"Set torque = 1868"
4914,TX,0x201,3,0x90,0x90,0x75,0x06,,,,,"Set torque = 1653"
4940,TX,0x201,3,0x90,0x90,0x7E,0x08,,,,,"Set torque = 2174"
4946,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
