Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
2433,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
2440,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
2447,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2454,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x00,,"Status word = 0x0310"
2460,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
2467,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
2474,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
2581,TX,0x201,3,0x3D,0x3D,0xEB,0x00,,,,,"Request register 0xEB"
2787,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
3071,TX,0x201,3,0xD0,0xD0,0xD0,0x07,,,,,"Set CAN timeout = 2000 ms"
3278,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
3385,TX,0x201,3,0x51,0x51,0x04,0x00,,,,,"Lock/Disable drive"
3492,TX,0x201,3,0x51,0x51,0x00,0x00,,,,,"Enable drive"
3498,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4005,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4612,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4619,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4626,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4633,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4640,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4646,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4673,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
