Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
4387,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
4394,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
4400,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4407,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x00,,"Status word = 0x4311"
4514,TX,0x201,3,0x3D,0x3D,0xEB,0x00,,,,,"Request register 0xEB"
4721,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
4928,TX,0x201,3,0xD0,0xD0,0xD0,0x07,,,,,"Set CAN timeout = 2000 ms"
5135,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
5242,TX,0x201,3,0x51,0x51,0x04,0x00,,,,,"Lock/Disable drive"
5348,TX,0x201,3,0x51,0x51,0x00,0x00,,,,,"Enable drive"
5405,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
5912,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6418,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
6426,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6432,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
6439,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6446,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6473,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6483,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
6490,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6499,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6525,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6552,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6578,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6584,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
6591,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6604,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6630,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6656,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6682,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6688,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
6696,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6708,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6734,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6825,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
6832,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6845,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6871,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6883,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
6889,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
6897,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6923,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6949,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6975,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
6982,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
6989,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7001,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7027,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7053,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7080,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7086,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
7093,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7106,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7132,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7158,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7182,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
7189,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7196,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7294,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7300,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
7307,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7334,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7360,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7382,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
7389,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7395,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7415,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7442,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7468,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7482,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
7489,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7495,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7522,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7548,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7574,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7581,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
7589,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7600,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7626,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7652,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7678,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
7684,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
7783,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
7790,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7797,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
7804,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
