Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
2554,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
2560,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
2567,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2574,RX,0x181,6,0x40,0x40,0x00,0x03,0x80,0x00,0x00,,"Status word = 0x0300"
2581,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
2587,RX,0x181,6,0x40,0x40,0x00,0x03,0x80,0x00,0x0B,,"Status word = 0x0300"
2594,RX,0x181,6,0x40,0x40,0x00,0x03,0x80,0x00,0x0B,,"Status word = 0x0300"
2601,RX,0x181,6,0x40,0x40,0x00,0x03,0x80,0x00,0x0B,,"Status word = 0x0300"
2708,TX,0x201,3,0x3D,0x3D,0xEB,0x00,,,,,"Request register 0xEB"
2915,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
3122,TX,0x201,3,0xD0,0xD0,0xD0,0x07,,,,,"Set CAN timeout = 2000 ms"
3328,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
3435,TX,0x201,3,0x51,0x51,0x04,0x00,,,,,"Lock/Disable drive"
3542,TX,0x201,3,0x51,0x51,0x00,0x00,,,,,"Enable drive"
3549,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4055,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4662,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4752,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4759,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4766,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4772,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4779,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4786,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4797,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4813,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4839,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4857,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4866,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4892,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4898,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4918,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4944,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4957,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4970,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4996,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5003,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
5023,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5049,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5057,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5075,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5097,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
5186,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5193,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5200,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
5220,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5246,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5256,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5272,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5296,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
5303,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5330,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5356,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5362,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5382,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5396,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
5408,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5434,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5456,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5463,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5490,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5496,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
5516,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5543,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5556,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
