Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
1311,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
1318,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
1325,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
1331,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x00,,"Status word = 0x0310"
1390,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
1397,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
1403,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
1410,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
1517,TX,0x201,3,0x3D,0x3D,0xEB,0x00,,,,,"Request register 0xEB"
1724,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
1931,TX,0x201,3,0xD0,0xD0,0xD0,0x07,,,,,"Set CAN timeout = 2000 ms"
2138,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
2244,TX,0x201,3,0x51,0x51,0x04,0x00,,,,,"Lock/Disable drive"
2351,TX,0x201,3,0x51,0x51,0x00,0x00,,,,,"Enable drive"
2358,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2864,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
