Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
1797,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
1804,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
1811,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
1818,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x00,,"Status word = 0x0310"
1824,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
1831,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
1838,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
1945,TX,0x201,3,0x3D,0x3D,0xEB,0x00,,,,,"Request register 0xEB"
2151,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
2358,TX,0x201,3,0xD0,0xD0,0xD0,0x07,,,,,"Set CAN timeout = 2000 ms"
2565,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
2672,TX,0x201,3,0x51,0x51,0x04,0x00,,,,,"Lock/Disable drive"
2779,TX,0x201,3,0x51,0x51,0x00,0x00,,,,,"Enable drive"
2786,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3293,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4200,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4207,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
4213,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4220,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4227,TX,0x201,3,0x90,0x90,0x62,0x05,,,,,"Set torque = 1378"
4245,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
4254,TX,0x201,3,0x90,0x90,0xE5,0x07,,,,,"Set torque = 2021"
4280,TX,0x201,3,0x90,0x90,0xB2,0x06,,,,,"Set torque = 1714"
4299,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4306,TX,0x201,3,0x90,0x90,0x89,0x07,,,,,"Set torque = 1929"
4333,TX,0x201,3,0x90,0x90,0xE5,0x07,,,,,"Set torque = 2021"
4345,RX,0x181,6,0x40,0x40,0x11,0x43,0x80,0x00,0x0B,,"Status word = 0x4311"
4359,TX,0x201,3,0x90,0x90,0x19,0x06,,,,,"Set torque = 1561"
4385,TX,0x201,3,0x90,0x90,0x9C,0x08,,,,,"Set torque = 2204"
4399,RX,0x181,4,0x30,0x30,0xEF,0x00,0x01,,,,"Speed feedback = 239 rpm"
4412,TX,0x201,3,0x90,0x90,0x75,0x06,,,,,"Set torque = 1653"
4438,TX,0x201,3,0x90,0x90,0x89,0x07,,,,,"Set torque = 1929"
4445,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x00,0x0B,,"Status word = 0x4111"
4464,TX,0x201,3,0x90,0x90,0xE5,0x07,,,,,"Set torque = 2021"
4490,TX,0x201,3,0x90,0x90,0x94,0x06,,,,,"Set torque = 1684"
4499,RX,0x181,4,0x30,0x30,0xE6,0x03,0x01,,,,"Speed feedback = 998 rpm"
4516,TX,0x201,3,0x90,0x90,0x38,0x06,,,,,"Set torque = 1592"
4542,TX,0x201,3,0x90,0x90,0x22,0x08,,,,,"Set torque = 2082"
4549,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
4569,TX,0x201,3,0x90,0x90,0x0E,0x07,,,,,"Set torque = 1806"
4595,TX,0x201,3,0x90,0x90,0x5F,0x08,,,,,"Set torque = 2143"
4601,RX,0x181,4,0x30,0x30,0x65,0x06,0x01,,,,"Speed feedback = 1637 rpm"
4621,TX,0x201,3,0x90,0x90,0x24,0x05,,,,,"Set torque = 1316"
4645,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
4652,TX,0x201,3,0x90,0x90,0x62,0x05,,,,,"Set torque = 1378"
4678,TX,0x201,3,0x90,0x90,0xE5,0x07,,,,,"Set torque = 2021"
4699,RX,0x181,4,0x30,0x30,0x44,0x08,0x01,,,,"Speed feedback = 2116 rpm"
4706,TX,0x201,3,0x90,0x90,0x5F,0x08,,,,,"Set torque = 2143"
4733,TX,0x201,3,0x90,0x90,0x6A,0x07,,,,,"Set torque = 1898"
4745,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
4759,TX,0x201,3,0x90,0x90,0x38,0x06,,,,,"Set torque = 1592"
4785,TX,0x201,3,0x90,0x90,0xE5,0x07,,,,,"Set torque = 2021"
4798,RX,0x181,4,0x30,0x30,0xF4,0x07,0x01,,,,"Speed feedback = 2036 rpm"
4811,TX,0x201,3,0x90,0x90,0xF0,0x06,,,,,"Set torque = 1776"
4837,TX,0x201,3,0x90,0x90,0xD1,0x06,,,,,"Set torque = 1745"
4844,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
4863,TX,0x201,3,0x90,0x90,0x2D,0x07,,,,,"Set torque = 1837"
4889,TX,0x201,3,0x90,0x90,0xA7,0x07,,,,,"Set torque = 1959"
4898,RX,0x181,4,0x30,0x30,0x0C,0x09,0x01,,,,"Speed feedback = 2316 rpm"
4915,TX,0x201,3,0x90,0x90,0xBD,0x05,,,,,"Set torque = 1469"
4941,TX,0x201,3,0x90,0x90,0x2D,0x07,,,,,"Set torque = 1837"
4947,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
4967,TX,0x201,3,0x90,0x90,0x9C,0x08,,,,,"Set torque = 2204"
4993,TX,0x201,3,0x90,0x90,0x4C,0x07,,,,,"Set torque = 1868"
4999,RX,0x181,4,0x30,0x30,0x6C,0x08,0x01,,,,"Speed feedback = 2156 rpm"
5019,TX,0x201,3,0x90,0x90,0xB2,0x06,,,,,"Set torque = 1714"
5044,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
5051,TX,0x201,3,0x90,0x90,0xB2,0x06,,,,,"Set torque = 1714"
5078,TX,0x201,3,0x90,0x90,0x94,0x06,,,,,"Set torque = 1684"
5098,RX,0x181,4,0x30,0x30,0xF4,0x07,0x01,,,,"Speed feedback = 2036 rpm"
5105,TX,0x201,3,0x90,0x90,0xF0,0x06,,,,,"Set torque = 1776"
5132,TX,0x201,3,0x90,0x90,0x22,0x08,,,,,"Set torque = 2082"
5144,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
5158,TX,0x201,3,0x90,0x90,0x38,0x06,,,,,"Set torque = 1592"
5185,TX,0x201,3,0x90,0x90,0xA7,0x07,,,,,"Set torque = 1959"
5198,RX,0x181,4,0x30,0x30,0xBC,0x08,0x01,,,,"Speed feedback = 2236 rpm"
5211,TX,0x201,3,0x90,0x90,0xD1,0x06,,,,,"Set torque = 1745"
5237,TX,0x201,3,0x90,0x90,0x06,0x05,,,,,"Set torque = 1286"
5244,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
5263,TX,0x201,3,0x90,0x90,0x57,0x06,,,,,"Set torque = 1623"
5289,TX,0x201,3,0x90,0x90,0x75,0x06,,,,,"Set torque = 1653"
5298,RX,0x181,4,0x30,0x30,0x94,0x08,0x01,,,,"Speed feedback = 2196 rpm"
5315,TX,0x201,3,0x90,0x90,0xC8,0x04,,,,,"Set torque = 1224"
5390,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
5397,RX,0x181,4,0x30,0x30,0x1C,0x08,0x01,,,,"Speed feedback = 2076 rpm"
5410,TX,0x201,3,0x90,0x90,0x75,0x06,,,,,"Set torque = 1653"
5436,TX,0x201,3,0x90,0x90,0xE5,0x07,,,,,"Set torque = 2021"
5443,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
5462,TX,0x201,3,0x90,0x90,0x24,0x05,,,,,"Set torque = 1316"
5488,TX,0x201,3,0x90,0x90,0xBD,0x05,,,,,"Set torque = 1469"
5497,RX,0x181,4,0x30,0x30,0x94,0x08,0x01,,,,"Speed feedback = 2196 rpm"
5514,TX,0x201,3,0x90,0x90,0xA7,0x07,,,,,"Set torque = 1959"
5541,TX,0x201,3,0x90,0x90,0x6A,0x07,,,,,"Set torque = 1898"
5547,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
5567,TX,0x201,3,0x90,0x90,0xBB,0x08,,,,,"Set torque = 2235"
5593,TX,0x201,3,0x90,0x90,0x38,0x06,,,,,"Set torque = 1592"
5599,RX,0x181,4,0x30,0x30,0xBC,0x08,0x01,,,,"Speed feedback = 2236 rpm"
5619,TX,0x201,3,0x90,0x90,0xFB,0x05,,,,,"Set torque = 1531"
5643,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
5650,TX,0x201,3,0x90,0x90,0xFB,0x05,,,,,"Set torque = 1531"
5677,TX,0x201,3,0x90,0x90,0x41,0x08,,,,,"Set torque = 2113"
5697,RX,0x181,4,0x30,0x30,0x44,0x08,0x01,,,,"Speed feedback = 2116 rpm"
5704,TX,0x201,3,0x90,0x90,0xF2,0x03,,,,,"Set torque = 1010"
5731,TX,0x201,3,0x90,0x90,0x2D,0x07,,,,,"Set torque = 1837"
5743,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
5757,TX,0x201,3,0x90,0x90,0x94,0x06,,,,,"Set torque = 1684"
5783,TX,0x201,3,0x90,0x90,0xB2,0x06,,,,,"Set torque = 1714"
5871,RX,0x181,4,0x30,0x30,0x6C,0x08,0x01,,,,"Speed feedback = 2156 rpm"
5878,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
5891,TX,0x201,3,0x90,0x90,0x5F,0x08,,,,,"Set torque = 2143"
5898,RX,0x181,4,0x30,0x30,0xBC,0x08,0x01,,,,"Speed feedback = 2236 rpm"
5918,TX,0x201,3,0x90,0x90,0xB2,0x06,,,,,"Set torque = 1714"
5943,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
5949,TX,0x201,3,0x90,0x90,0x94,0x06,,,,,"Set torque = 1684"
5976,TX,0x201,3,0x90,0x90,0x6A,0x07,,,,,"Set torque = 1898"
5997,RX,0x181,4,0x30,0x30,0x6C,0x08,0x01,,,,"Speed feedback = 2156 rpm"
6003,TX,0x201,3,0x90,0x90,0x89,0x07,,,,,"Set torque = 1929"
6030,TX,0x201,3,0x90,0x90,0xE5,0x07,,,,,"Set torque = 2021"
6043,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
6056,TX,0x201,3,0x90,0x90,0xE5,0x07,,,,,"Set torque = 2021"
6082,TX,0x201,3,0x90,0x90,0xD1,0x06,,,,,"Set torque = 1745"
6096,RX,0x181,4,0x30,0x30,0x6C,0x08,0x01,,,,"Speed feedback = 2156 rpm"
6108,TX,0x201,3,0x90,0x90,0x38,0x06,,,,,"Set torque = 1592"
6134,TX,0x201,3,0x90,0x90,0x57,0x06,,,,,"Set torque = 1623"
6142,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
6160,TX,0x201,3,0x90,0x90,0xA7,0x07,,,,,"Set torque = 1959"
6186,TX,0x201,3,0x90,0x90,0x7E,0x08,,,,,"Set torque = 2174"
6196,RX,0x181,4,0x30,0x30,0x6C,0x08,0x01,,,,"Speed feedback = 2156 rpm"
6212,TX,0x201,3,0x90,0x90,0x0E,0x07,,,,,"Set torque = 1806"
6238,TX,0x201,3,0x90,0x90,0xE5,0x07,,,,,"Set torque = 2021"
6244,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
6340,RX,0x181,4,0x30,0x30,0x94,0x08,0x01,,,,"Speed feedback = 2196 rpm"
6347,RX,0x181,6,0x40,0x40,0x11,0x41,0x80,0x02,0x0B,,"Status word = 0x4111"
