Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
2670,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
2676,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
2683,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2690,RX,0x181,6,0x40,0x40,0x00,0x03,0x80,0x00,0x00,,"Status word = 0x0300"
2797,TX,0x201,3,0x3D,0x3D,0xEB,0x00,,,,,"Request register 0xEB"
3004,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
3210,TX,0x201,3,0xD0,0xD0,0xD0,0x07,,,,,"Set CAN timeout = 2000 ms"
3417,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
3524,TX,0x201,3,0x51,0x51,0x04,0x00,,,,,"Lock/Disable drive"
3631,TX,0x201,3,0x51,0x51,0x00,0x00,,,,,"Enable drive"
3638,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
4144,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4872,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4878,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4886,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4892,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4899,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4906,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4933,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4959,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4966,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4973,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4985,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5012,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5038,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5064,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5070,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
5077,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5090,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5116,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5142,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5165,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
5173,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5179,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5206,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5232,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5258,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5265,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
5272,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5284,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5310,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5337,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5363,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5369,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
5376,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5389,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5415,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
