Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
1481,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
1488,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
1495,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
1501,RX,0x181,6,0x40,0x40,0x00,0x03,0x80,0x00,0x00,,"Status word = 0x0300"
1508,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
1515,RX,0x181,6,0x40,0x40,0x00,0x03,0x80,0x00,0x0B,,"Status word = 0x0300"
1522,RX,0x181,6,0x40,0x40,0x00,0x03,0x80,0x00,0x0B,,"Status word = 0x0300"
1629,TX,0x201,3,0x3D,0x3D,0xEB,0x00,,,,,"Request register 0xEB"
1836,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
2042,TX,0x201,3,0xD0,0xD0,0xD0,0x07,,,,,"Set CAN timeout = 2000 ms"
2249,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
2356,TX,0x201,3,0x51,0x51,0x04,0x00,,,,,"Lock/Disable drive"
2463,TX,0x201,3,0x51,0x51,0x00,0x00,,,,,"Enable drive"
2470,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2976,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3483,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3490,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3497,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
3504,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3510,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
3517,TX,0x201,3,0x90,0x90,0x6A,0x07,,,,,"Set torque = 1898"
3544,TX,0x201,3,0x90,0x90,0xCF,0x09,,,,,"Set torque = 2511"
3635,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
3641,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3648,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
3655,TX,0x201,3,0x90,0x90,0x94,0x06,,,,,"Set torque = 1684"
3681,TX,0x201,3,0x90,0x90,0xE5,0x07,,,,,"Set torque = 2021"
3687,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3707,TX,0x201,3,0x90,0x90,0x17,0x09,,,,,"Set torque = 2327"
3733,TX,0x201,3,0x90,0x90,0x17,0x09,,,,,"Set torque = 2327"
3746,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
3759,TX,0x201,3,0x90,0x90,0x73,0x09,,,,,"Set torque = 2419"
3784,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3791,TX,0x201,3,0x90,0x90,0xBB,0x08,,,,,"Set torque = 2235"
3818,TX,0x201,3,0x90,0x90,0x22,0x08,,,,,"Set torque = 2082"
3844,TX,0x201,3,0x90,0x90,0xB0,0x09,,,,,"Set torque = 2480"
3850,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
3870,TX,0x201,3,0x90,0x90,0xA7,0x07,,,,,"Set torque = 1959"
3884,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3896,TX,0x201,3,0x90,0x90,0x73,0x09,,,,,"Set torque = 2419"
3923,TX,0x201,3,0x90,0x90,0x7E,0x08,,,,,"Set torque = 2174"
3946,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
3953,TX,0x201,3,0x90,0x90,0x5F,0x08,,,,,"Set torque = 2143"
3979,TX,0x201,3,0x90,0x90,0x54,0x09,,,,,"Set torque = 2388"
3985,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4005,TX,0x201,3,0x90,0x90,0xF8,0x08,,,,,"Set torque = 2296"
4101,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4108,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4121,TX,0x201,3,0x90,0x90,0x03,0x08,,,,,"Set torque = 2051"
4145,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4152,TX,0x201,3,0x90,0x90,0xDA,0x08,,,,,"Set torque = 2266"
4179,TX,0x201,3,0x90,0x90,0x17,0x09,,,,,"Set torque = 2327"
4185,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4205,TX,0x201,3,0x90,0x90,0xB0,0x09,,,,,"Set torque = 2480"
4231,TX,0x201,3,0x90,0x90,0x7E,0x08,,,,,"Set torque = 2174"
4245,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4257,TX,0x201,3,0x90,0x90,0xCF,0x09,,,,,"Set torque = 2511"
4283,TX,0x201,3,0x90,0x90,0xF8,0x08,,,,,"Set torque = 2296"
4290,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4310,TX,0x201,3,0x90,0x90,0x73,0x09,,,,,"Set torque = 2419"
4336,TX,0x201,3,0x90,0x90,0x73,0x09,,,,,"Set torque = 2419"
4345,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4362,TX,0x201,3,0x90,0x90,0x9C,0x08,,,,,"Set torque = 2204"
4383,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4390,TX,0x201,3,0x90,0x90,0x5F,0x08,,,,,"Set torque = 2143"
4417,TX,0x201,3,0x90,0x90,0x54,0x09,,,,,"Set torque = 2388"
4443,TX,0x201,3,0x90,0x90,0xC6,0x07,,,,,"Set torque = 1990"
4450,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4470,TX,0x201,3,0x90,0x90,0xBB,0x08,,,,,"Set torque = 2235"
4483,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4582,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4589,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4595,TX,0x201,3,0x90,0x90,0x54,0x09,,,,,"Set torque = 2388"
4622,TX,0x201,3,0x90,0x90,0x49,0x0A,,,,,"Set torque = 2633"
4645,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4651,TX,0x201,3,0x90,0x90,0xD1,0x06,,,,,"Set torque = 1745"
4679,TX,0x201,3,0x90,0x90,0x54,0x09,,,,,"Set torque = 2388"
4685,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4705,TX,0x201,3,0x90,0x90,0x73,0x09,,,,,"Set torque = 2419"
4731,TX,0x201,3,0x90,0x90,0x17,0x09,,,,,"Set torque = 2327"
4745,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4757,TX,0x201,3,0x90,0x90,0x01,0x0B,,,,,"Set torque = 2817"
4782,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4789,TX,0x201,3,0x90,0x90,0x38,0x06,,,,,"Set torque = 1592"
4816,TX,0x201,3,0x90,0x90,0xB2,0x06,,,,,"Set torque = 1714"
4842,TX,0x201,3,0x90,0x90,0x22,0x08,,,,,"Set torque = 2082"
4848,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4868,TX,0x201,3,0x90,0x90,0xBB,0x08,,,,,"Set torque = 2235"
4882,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4894,TX,0x201,3,0x90,0x90,0xF8,0x08,,,,,"Set torque = 2296"
4920,TX,0x201,3,0x90,0x90,0x41,0x08,,,,,"Set torque = 2113"
4944,RX,0x181,6,0x40,0x40,0x00,0x43,0x80,0x00,0x0B,,"Status word = 0x4300"
4951,TX,0x201,3,0x90,0x90,0x22,0x08,,,,,"Set torque = 2082"
4978,TX,0x201,3,0x90,0x90,0xF8,0x08,,,,,"Set torque = 2296"
5068,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
