Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
2429,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
2436,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
2443,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2450,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x00,,"Status word = 0x0310"
2457,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
2463,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
2470,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
2577,TX,0x201,3,0x3D,0x3D,0xEB,0x00,,,,,"Request register 0xEB"
2784,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
2990,TX,0x201,3,0xD0,0xD0,0xD0,0x07,,,,,"Set CAN timeout = 2000 ms"
3197,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
3304,TX,0x201,3,0x51,0x51,0x04,0x00,,,,,"Lock/Disable drive"
3411,TX,0x201,3,0x51,0x51,0x00,0x00,,,,,"Enable drive"
3418,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
3925,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4652,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4659,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4665,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4672,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4679,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4696,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4706,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4732,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4738,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4758,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4784,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4796,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4810,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4832,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4839,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4866,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4892,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4898,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4918,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4932,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
4944,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4970,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4996,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5002,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
5022,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5032,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
5048,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5074,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
5096,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
5103,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
