Time(ms),Dir,ID,Len,B0,B1,B2,B3,B4,B5,B6,B7,Decoded
1362,TX,0x201,3,0x3D,0x3D,0x40,0x64,,,,,"Request register 0x40"
1368,TX,0x201,3,0x3D,0x3D,0x30,0x64,,,,,"Request register 0x30"
1375,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
1382,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x00,,"Status word = 0x0310"
1389,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
1395,RX,0x181,6,0x40,0x40,0x10,0x03,0x80,0x00,0x0B,,"Status word = 0x0310"
1402,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
1509,TX,0x201,3,0x3D,0x3D,0xEB,0x00,,,,,"Request register 0xEB"
1716,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
1923,TX,0x201,3,0xD0,0xD0,0xD0,0x07,,,,,"Set CAN timeout = 2000 ms"
2130,TX,0x201,3,0x8E,0x8E,0x00,0x00,,,,,"Clear all error flags"
2236,TX,0x201,3,0x51,0x51,0x04,0x00,,,,,"Lock/Disable drive"
2343,TX,0x201,3,0x51,0x51,0x00,0x00,,,,,"Enable drive"
2350,TX,0x201,3,0x3D,0x3D,0x40,0x00,,,,,"Request register 0x40"
2857,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3464,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3471,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3478,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3484,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3541,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3547,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3554,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3564,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3581,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3607,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3634,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3646,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3660,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3666,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3686,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3712,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3738,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3746,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3764,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3771,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3791,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3817,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3843,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3849,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
3864,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
3871,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3897,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
3923,TX,0x201,3,0x90,0x90,0x00,0x00,,,,,"Set torque = 0"
4012,RX,0x181,6,0x40,0x40,0x10,0x43,0x80,0x00,0x0B,,"Status word = 0x4310"
4019,RX,0x181,4,0x30,0x30,0x00,0x00,0x01,,,,"Speed feedback = 0 rpm"
